User,WorkingHours,@timestamp,BU,type
amitoj,0:30:21,2020-06-22 19:34:52.206140,VG,elk
award,11:28:35,2020-06-22 19:34:52.206140,VG,elk
shashig,8:19:09,2020-06-22 19:34:52.206140,VG,elk
akhil,22:49:53,2020-06-22 19:34:52.206140,VG,elk
sruthi,4:09:06,2020-06-22 19:34:52.206140,VG,elk
thalder,14:50:51,2020-06-22 19:34:52.206140,VG,elk
lingl,21:29:40,2020-06-22 19:34:52.206140,VG,elk
nprab,3:57:23,2020-06-22 19:34:52.206140,VG,elk
rita,16:50:01,2020-06-22 19:34:52.206140,VG,elk
dachen,19:29:22,2020-06-22 19:34:52.206140,VG,elk
vinliao,0:18:25,2020-06-22 19:34:52.206140,VG,elk
arminem,3:52:37,2020-06-22 19:34:52.206140,VG,elk
oraikhm,3:18:32,2020-06-22 19:34:52.206140,VG,elk
sundaram,5:58:52,2020-06-22 19:34:52.206140,VG,elk
ayeh,2:24:27,2020-06-22 19:34:52.206140,VG,elk
spokh,8:58:23,2020-06-22 19:34:52.206140,VG,elk
aparna,6:28:38,2020-06-22 19:34:52.206140,VG,elk
hany,3:07:43,2020-06-22 19:34:52.206140,VG,elk
btomas,16:04:49,2020-06-22 19:34:52.206140,VG,elk
bala,17:29:29,2020-06-22 19:34:52.206140,VG,elk
wald,16:49:13,2020-06-22 19:34:52.206140,VG,elk
fduru,8:50:00,2020-06-22 19:34:52.206140,VG,elk
kiran,10:46:45,2020-06-22 19:34:52.206140,VG,elk
jovin,11:25:06,2020-06-22 19:34:52.206140,VG,elk
pchima,4:03:55,2020-06-22 19:34:52.206140,VG,elk
sguo,17:24:23,2020-06-22 19:34:52.206140,VG,elk
sushilm,19:23:03,2020-06-22 19:34:52.206140,VG,elk
tiankas,3:42:24,2020-06-22 19:34:52.206140,VG,elk
kevinn,6:22:32,2020-06-22 19:34:52.206140,VG,elk
viral,3:29:31,2020-06-22 19:34:52.206140,VG,elk
ashvin,1:22:03,2020-06-22 19:34:52.206140,VG,elk
asrivas,2:18:54,2020-06-22 19:34:52.206140,VG,elk
abiradar,6:32:57,2020-06-22 19:34:52.206140,VG,elk
siddey,10:53:57,2020-06-22 19:34:52.206140,VG,elk
mangal,5:59:45,2020-06-22 19:34:52.206140,VG,elk
binxing,11:12:26,2020-06-22 19:34:52.206140,VG,elk
hzhan,2:19:35,2020-06-22 19:34:52.206140,VG,elk
mithun,12:17:23,2020-06-22 19:34:52.206140,VG,elk
badri,0:12:07,2020-06-22 19:34:52.206140,VG,elk
riyaz,7:16:22,2020-06-22 19:34:52.206140,VG,elk
vsen,12:20:38,2020-06-22 19:34:52.206140,VG,elk
yiming,6:40:12,2020-06-22 19:34:52.206140,VG,elk
himgupta,14:18:19,2020-06-22 19:34:52.206140,VG,elk
rmp,0:26:20,2020-06-22 19:34:52.206140,VG,elk
sandhya,1:18:58,2020-06-22 19:34:52.206140,VG,elk
cxu,12:37:13,2020-06-22 19:34:52.206140,VG,elk
xun,1:04:23,2020-06-22 19:34:52.206140,VG,elk
oks,1:30:55,2020-06-22 19:34:52.206140,VG,elk
rajatha,5:43:48,2020-06-22 19:34:52.206140,VG,elk
vijaymc,0:31:35,2020-06-22 19:34:52.206140,VG,elk
nang,6:32:29,2020-06-22 19:34:52.206140,VG,elk
riya,13:16:22,2020-06-22 19:34:52.206140,VG,elk
cpchou,8:04:18,2020-06-22 19:34:52.206140,VG,elk
mnadal,12:50:55,2020-06-22 19:34:52.206140,VG,elk
anandhb,11:34:51,2020-06-22 19:34:52.206140,VG,elk
mpeters,12:15:10,2020-06-22 19:34:52.206140,VG,elk
sumanmam,11:42:18,2020-06-22 19:34:52.206140,VG,elk
ono,15:18:23,2020-06-22 19:34:52.206140,VG,elk
sriraj,13:34:18,2020-06-22 19:34:52.206140,VG,elk
paiyu,22:50:26,2020-06-22 19:34:52.206140,VG,elk
yuhsuas,3:10:07,2020-06-22 19:34:52.206140,VG,elk
nithinb,0:22:11,2020-06-22 19:34:52.206140,VG,elk
phliang,4:16:09,2020-06-22 19:34:52.206140,VG,elk
sghosh,2:31:59,2020-06-22 19:34:52.206140,VG,elk
mchiou,13:29:13,2020-06-22 19:34:52.206140,VG,elk
benchen,9:28:07,2020-06-22 19:34:52.206140,VG,elk
rishi,15:11:02,2020-06-22 19:34:52.206140,VG,elk
abit,2:21:29,2020-06-22 19:34:52.206140,VG,elk
shu,15:24:55,2020-06-22 19:34:52.206140,VG,elk
flayouni,23:00:31,2020-06-22 19:34:52.206140,VG,elk
gauravm,1:52:13,2020-06-22 19:34:52.206140,VG,elk
hiroshin,15:28:25,2020-06-22 19:34:52.206140,VG,elk
rali,0:31:54,2020-06-22 19:34:52.206140,VG,elk
kqiang,8:24:11,2020-06-22 19:34:52.206140,VG,elk
kazunobu,18:23:24,2020-06-22 19:34:52.206140,VG,elk
kao,16:24:59,2020-06-22 19:34:52.206140,VG,elk
rmukherj,6:06:33,2020-06-22 19:34:52.206140,VG,elk
nakkala,2:07:03,2020-06-22 19:34:52.206140,VG,elk
vidu,12:52:00,2020-06-22 19:34:52.206140,VG,elk
yasitha,3:20:28,2020-06-22 19:34:52.206140,VG,elk
arajat,0:07:38,2020-06-22 19:34:52.206140,VG,elk
umeshp,5:58:12,2020-06-22 19:34:52.206140,VG,elk
pababu,1:18:23,2020-06-22 19:34:52.206140,VG,elk
pmehta,9:56:28,2020-06-22 19:34:52.206140,VG,elk
veena,1:50:08,2020-06-22 19:34:52.206140,VG,elk
shetty,11:59:49,2020-06-22 19:34:52.206140,VG,elk
sandeepn,3:27:57,2020-06-22 19:34:52.206140,VG,elk
chebiyam,0:02:06,2020-06-22 19:34:52.206140,VG,elk
pack,6:06:21,2020-06-22 19:34:52.206140,VG,elk
mira,4:57:44,2020-06-22 19:34:52.206140,VG,elk
sreeram,3:57:49,2020-06-22 19:34:52.206140,VG,elk
weaver,3:36:32,2020-06-22 19:34:52.206140,VG,elk
nareshm,14:27:37,2020-06-22 19:34:52.206140,VG,elk
alvin,0:00:03,2020-06-22 19:34:52.206140,VG,elk
ramnath,3:03:44,2020-06-22 19:34:52.206140,VG,elk
arijit,0:53:50,2020-06-22 19:34:52.206140,VG,elk
coudert,13:41:38,2020-06-22 19:34:52.206140,VG,elk
jiri,4:05:14,2020-06-22 19:34:52.206140,VG,elk
suchiir,0:55:14,2020-06-22 19:34:52.206140,VG,elk
coryd,2:05:11,2020-06-22 19:34:52.206140,VG,elk
chadw,1:29:35,2020-06-22 19:34:52.206140,VG,elk
pronay,2:11:58,2020-06-22 19:34:52.206140,VG,elk
praj,13:48:50,2020-06-22 19:34:52.206140,VG,elk
ytchang,22:37:16,2020-06-22 19:34:52.206140,VG,elk
phi,9:02:27,2020-06-22 19:34:52.206140,VG,elk
girishvz,0:44:39,2020-06-22 19:34:52.206140,VG,elk
anilkg,7:19:23,2020-06-22 19:34:52.206140,VG,elk
shirish,0:19:11,2020-06-22 19:34:52.206140,VG,elk
chiori,2:02:27,2020-06-22 19:34:52.206140,VG,elk
smisra,14:14:39,2020-06-22 19:34:52.206140,VG,elk
mccallum,22:47:53,2020-06-22 19:34:52.206140,VG,elk
janie,1:13:44,2020-06-22 19:34:52.206140,VG,elk
dkbui,2:13:54,2020-06-22 19:34:52.206140,VG,elk
nakul,0:55:27,2020-06-22 19:34:52.206140,VG,elk
nhamila,3:36:51,2020-06-22 19:34:52.206140,VG,elk
lloydluo,9:58:21,2020-06-22 19:34:52.206140,VG,elk
shroff,8:45:20,2020-06-22 19:34:52.206140,VG,elk
jingbo,13:08:39,2020-06-22 19:34:52.206140,VG,elk
waik,14:24:31,2020-06-22 19:34:52.206140,VG,elk
amani,14:19:40,2020-06-22 19:34:52.206140,VG,elk
altran,10:41:30,2020-06-22 19:34:52.206140,VG,elk
nigelg,9:47:27,2020-06-22 19:34:52.206140,VG,elk
ybo,23:29:34,2020-06-22 19:34:52.206140,VG,elk
anit,21:12:22,2020-06-22 19:34:52.206140,VG,elk
fanni,6:32:41,2020-06-22 19:34:52.206140,VG,elk
mjayas,9:25:19,2020-06-22 19:34:52.206140,VG,elk
vanshika,0:00:09,2020-06-22 19:34:52.206140,VG,elk
kumarm,1:36:27,2020-06-22 19:34:52.206140,VG,elk
hailinz,6:32:54,2020-06-22 19:34:52.206140,VG,elk
rysun,0:44:22,2020-06-22 19:34:52.206140,VG,elk
yomori,12:35:25,2020-06-22 19:34:52.206140,VG,elk
thin,0:37:21,2020-06-22 19:34:52.206140,VG,elk
niteshkm,18:49:38,2020-06-22 19:34:52.206140,VG,elk
basi,7:18:50,2020-06-22 19:34:52.206140,VG,elk
rajeshi,8:41:13,2020-06-22 19:34:52.206140,VG,elk
cindyxu,2:16:45,2020-06-22 19:34:52.206140,VG,elk
owang,4:08:07,2020-06-22 19:34:52.206140,VG,elk
salvarez,5:06:14,2020-06-22 19:34:52.206140,VG,elk
sjana,14:02:37,2020-06-22 19:34:52.206140,VG,elk
jayants,15:15:08,2020-06-22 19:34:52.206140,VG,elk
tsrikant,9:20:31,2020-06-22 19:34:52.206140,VG,elk
nas,20:25:48,2020-06-22 19:34:52.206140,VG,elk
babu,16:34:38,2020-06-22 19:34:52.206140,VG,elk
rohinid,18:55:40,2020-06-22 19:34:52.206140,VG,elk
rvishal,7:01:57,2020-06-22 19:34:52.206140,VG,elk
khandelw,5:21:26,2020-06-22 19:34:52.206140,VG,elk
jnana,5:47:37,2020-06-22 19:34:52.206140,VG,elk
molugup,2:20:54,2020-06-22 19:34:52.206140,VG,elk
sogania,5:55:23,2020-06-22 19:34:52.206140,VG,elk
smi,2:04:13,2020-06-22 19:34:52.206140,VG,elk
alak,0:53:21,2020-06-22 19:34:52.206140,VG,elk
rsp,12:35:18,2020-06-22 19:34:52.206140,VG,elk
gao,2:36:13,2020-06-22 19:34:52.206140,VG,elk
jvrp,0:15:58,2020-06-22 19:34:52.206140,VG,elk
riteshs,12:14:47,2020-06-22 19:34:52.206140,VG,elk
ila,13:37:56,2020-06-22 19:34:52.206140,VG,elk
vtiwari,11:08:57,2020-06-22 19:34:52.206140,VG,elk
anag,1:27:49,2020-06-22 19:34:52.206140,VG,elk
bharti,14:33:30,2020-06-22 19:34:52.206140,VG,elk
malshan,13:36:41,2020-06-22 19:34:52.206140,VG,elk
achi,9:09:51,2020-06-22 19:34:52.206140,VG,elk
namitg,3:39:36,2020-06-22 19:34:52.206140,VG,elk
vani,12:44:01,2020-06-22 19:34:52.206140,VG,elk
sampada,0:22:07,2020-06-22 19:34:52.206140,VG,elk
gyang,5:44:18,2020-06-22 19:34:52.206140,VG,elk
suh,0:54:04,2020-06-22 19:34:52.206140,VG,elk
avishek,6:43:59,2020-06-22 19:34:52.206140,VG,elk
jiaojiao,3:57:07,2020-06-22 19:34:52.206140,VG,elk
madusank,7:15:05,2020-06-22 19:34:52.206140,VG,elk
mahesha,21:43:16,2020-06-22 19:34:52.206140,VG,elk
sampat,4:09:21,2020-06-22 19:34:52.206140,VG,elk
parivesh,15:41:40,2020-06-22 19:34:52.206140,VG,elk
noamroth,5:22:03,2020-06-22 19:34:52.206140,VG,elk
jimrob,14:14:24,2020-06-22 19:34:52.206140,VG,elk
vernon,16:03:31,2020-06-22 19:34:52.206140,VG,elk
yadrami,10:31:51,2020-06-22 19:34:52.206140,VG,elk
sur,8:15:41,2020-06-22 19:34:52.206140,VG,elk
anupamah,8:07:40,2020-06-22 19:34:52.206140,VG,elk
mag,2:08:34,2020-06-22 19:34:52.206140,VG,elk
shankey,18:15:24,2020-06-22 19:34:52.206140,VG,elk
vis,10:57:15,2020-06-22 19:34:52.206140,VG,elk
hzhang,1:57:44,2020-06-22 19:34:52.206140,VG,elk
sruj,9:43:29,2020-06-22 19:34:52.206140,VG,elk
urd,18:01:12,2020-06-22 19:34:52.206140,VG,elk
dev,5:59:30,2020-06-22 19:34:52.206140,VG,elk
riteshm,9:07:45,2020-06-22 19:34:52.206140,VG,elk
shiyang,22:49:55,2020-06-22 19:34:52.206140,VG,elk
satrajit,11:35:22,2020-06-22 19:34:52.206140,VG,elk
mmueller,11:07:57,2020-06-22 19:34:52.206140,VG,elk
warrie,4:51:43,2020-06-22 19:34:52.206140,VG,elk
venkatrs,4:04:43,2020-06-22 19:34:52.206140,VG,elk
chcooper,9:56:14,2020-06-22 19:34:52.206140,VG,elk
manga,9:14:21,2020-06-22 19:34:52.206140,VG,elk
gono,22:50:43,2020-06-22 19:34:52.206140,VG,elk
peterz,15:26:07,2020-06-22 19:34:52.206140,VG,elk
nuni,1:33:02,2020-06-22 19:34:52.206140,VG,elk
annan,4:50:21,2020-06-22 19:34:52.206140,VG,elk
sic,0:52:59,2020-06-22 19:34:52.206140,VG,elk
kurru,9:30:55,2020-06-22 19:34:52.206140,VG,elk
vlatha,19:04:43,2020-06-22 19:34:52.206140,VG,elk
dhanu,8:00:07,2020-06-22 19:34:52.206140,VG,elk
vsur,9:05:06,2020-06-22 19:34:52.206140,VG,elk
osborn,22:50:49,2020-06-22 19:34:52.206140,VG,elk
jwaite,12:25:55,2020-06-22 19:34:52.206140,VG,elk
dominid,5:29:28,2020-06-22 19:34:52.206140,VG,elk
azh,6:56:42,2020-06-22 19:34:52.206140,VG,elk
donaldf,0:19:26,2020-06-22 19:34:52.206140,VG,elk
eisenhof,21:25:59,2020-06-22 19:34:52.206140,VG,elk
rvn,8:45:14,2020-06-22 19:34:52.206140,VG,elk
kare,16:23:45,2020-06-22 19:34:52.206140,VG,elk
chhsu,8:38:00,2020-06-22 19:34:52.206140,VG,elk
zamana,0:43:18,2020-06-22 19:34:52.206140,VG,elk
changp,0:25:33,2020-06-22 19:34:52.206140,VG,elk
devim,7:54:57,2020-06-22 19:34:52.206140,VG,elk
lisam,18:16:37,2020-06-22 19:34:52.206140,VG,elk
ashwank,22:37:50,2020-06-22 19:34:52.206140,VG,elk
gscherer,1:00:32,2020-06-22 19:34:52.206140,VG,elk
asheesh,1:10:54,2020-06-22 19:34:52.206140,VG,elk
aden,2:48:35,2020-06-22 19:34:52.206140,VG,elk
jaydutt,1:42:50,2020-06-22 19:34:52.206140,VG,elk
ghewari,1:27:25,2020-06-22 19:34:52.206140,VG,elk
sanjana,3:32:09,2020-06-22 19:34:52.206140,VG,elk
pavneet,0:00:01,2020-06-22 19:34:52.206140,VG,elk
barsneya,3:05:32,2020-06-22 19:34:52.206140,VG,elk
bruceg,4:43:49,2020-06-22 19:34:52.206140,VG,elk
jeroen,0:58:23,2020-06-22 19:34:52.206140,VG,elk
dparimal,0:22:20,2020-06-22 19:34:52.206140,VG,elk
parul,21:59:14,2020-06-22 19:34:52.206140,VG,elk
marcelom,13:54:43,2020-06-22 19:34:52.206140,VG,elk
jiff,0:09:03,2020-06-22 19:34:52.206140,VG,elk
adarsh,6:58:22,2020-06-22 19:34:52.206140,VG,elk
stahl,0:30:35,2020-06-22 19:34:52.206140,VG,elk
amrit,1:40:21,2020-06-22 19:34:52.206140,VG,elk
jayr,0:44:34,2020-06-22 19:34:52.206140,VG,elk
julietvp,10:36:07,2020-06-22 19:34:52.206140,VG,elk
gwang,18:26:49,2020-06-22 19:34:52.206140,VG,elk
dnorris,15:34:54,2020-06-22 19:34:52.206140,VG,elk
cheon,11:07:16,2020-06-22 19:34:52.206140,VG,elk
sudiptak,22:50:18,2020-06-22 19:34:52.206140,VG,elk
adireddy,2:03:14,2020-06-22 19:34:52.206140,VG,elk
shekharm,13:13:35,2020-06-22 19:34:52.206140,VG,elk
mem,0:47:09,2020-06-22 19:34:52.206140,VG,elk
vikassh,2:07:07,2020-06-22 19:34:52.206140,VG,elk
amangla,2:08:51,2020-06-22 19:34:52.206140,VG,elk
haoz,17:21:29,2020-06-22 19:34:52.206140,VG,elk
jyu,2:05:33,2020-06-22 19:34:52.206140,VG,elk
peterl,0:56:12,2020-06-22 19:34:52.206140,VG,elk
vijays,5:36:45,2020-06-22 19:34:52.206140,VG,elk
sonalil,12:52:18,2020-06-22 19:34:52.206140,VG,elk
rinehart,2:40:15,2020-06-22 19:34:52.206140,VG,elk
chiachh,0:01:04,2020-06-22 19:34:52.206140,VG,elk
lui,0:41:36,2020-06-22 19:34:52.206140,VG,elk
spedale,0:21:43,2020-06-22 19:34:52.206140,VG,elk
chandp,12:53:51,2020-06-22 19:34:52.206140,VG,elk
vithalk,11:43:24,2020-06-22 19:34:52.206140,VG,elk
pranay,1:12:23,2020-06-22 19:34:52.206140,VG,elk
pridhivi,1:28:16,2020-06-22 19:34:52.206140,VG,elk
jue,0:00:12,2020-06-22 19:34:52.206140,VG,elk
newlon,1:59:51,2020-06-22 19:34:52.206140,VG,elk
cai,3:27:24,2020-06-22 19:34:52.206140,VG,elk
echen,0:05:22,2020-06-22 19:34:52.206140,VG,elk
kkim,2:04:24,2020-06-22 19:34:52.206140,VG,elk
deepshah,22:50:27,2020-06-22 19:34:52.206140,VG,elk
sachinb,20:19:18,2020-06-22 19:34:52.206140,VG,elk
tavares,0:53:11,2020-06-22 19:34:52.206140,VG,elk
avin,1:56:27,2020-06-22 19:34:52.206140,VG,elk
gururaj,3:53:14,2020-06-22 19:34:52.206140,VG,elk
jessew,1:07:09,2020-06-22 19:34:52.206140,VG,elk
rahulc,0:17:57,2020-06-22 19:34:52.206140,VG,elk
subhadh,14:43:17,2020-06-22 19:34:52.206140,VG,elk
hengxiao,1:24:23,2020-06-22 19:34:52.206140,VG,elk
scueto,23:44:56,2020-06-22 19:34:52.206140,VG,elk
anuragb,0:29:35,2020-06-22 19:34:52.206140,VG,elk
glee,20:04:47,2020-06-22 19:34:52.206140,VG,elk
gplassan,0:44:44,2020-06-22 19:34:52.206140,VG,elk
donaldc,0:06:15,2020-06-22 19:34:52.206140,VG,elk
bjorn,20:31:08,2020-06-22 19:34:52.206140,VG,elk
dbrill,0:13:33,2020-06-22 19:34:52.206140,VG,elk
nilc,2:09:05,2020-06-22 19:34:52.206140,VG,elk
logan,5:10:10,2020-06-22 19:34:52.206140,VG,elk
shaunc,4:50:07,2020-06-22 19:34:52.206140,VG,elk
poladian,21:34:16,2020-06-22 19:34:52.206140,VG,elk
levent,1:32:33,2020-06-22 19:34:52.206140,VG,elk
ilinsky,8:59:36,2020-06-22 19:34:52.206140,VG,elk
vishakha,3:29:40,2020-06-22 19:34:52.206140,VG,elk
mlindsay,0:38:44,2020-06-22 19:34:52.206140,VG,elk
rshi,1:54:48,2020-06-22 19:34:52.206140,VG,elk
rohitkr,2:11:24,2020-06-22 19:34:52.206140,VG,elk
nell,4:23:39,2020-06-22 19:34:52.206140,VG,elk
melfar,12:19:50,2020-06-22 19:34:52.206140,VG,elk
mpandey,1:50:20,2020-06-22 19:34:52.206140,VG,elk
vsameer,14:47:21,2020-06-22 19:34:52.206140,VG,elk
xiaolin,1:55:28,2020-06-22 19:34:52.206140,VG,elk
neel,0:07:38,2020-06-22 19:34:52.206140,VG,elk
sangeetk,2:43:56,2020-06-22 19:34:52.206140,VG,elk
aro,8:52:31,2020-06-22 19:34:52.206140,VG,elk
shirley,2:22:49,2020-06-22 19:34:52.206140,VG,elk
tony,0:30:06,2020-06-22 19:34:52.206140,VG,elk
mhall,2:22:53,2020-06-22 19:34:52.206140,VG,elk
tobias,1:18:29,2020-06-22 19:34:52.206140,VG,elk
asiful,10:18:17,2020-06-22 19:34:52.206140,VG,elk
thanuja,12:31:07,2020-06-22 19:34:52.206140,VG,elk
jatinn,11:43:43,2020-06-22 19:34:52.206140,VG,elk
muru,6:46:30,2020-06-22 19:34:52.206140,VG,elk
jayantha,16:38:35,2020-06-22 19:34:52.206140,VG,elk
chirania,0:00:24,2020-06-22 19:34:52.206140,VG,elk
daven,2:14:43,2020-06-22 19:34:52.206140,VG,elk
nareshk,0:15:10,2020-06-22 19:34:52.206140,VG,elk
acho,4:29:38,2020-06-22 19:34:52.206140,VG,elk
suryas,3:51:18,2020-06-22 19:34:52.206140,VG,elk
ellie,2:06:16,2020-06-22 19:34:52.206140,VG,elk
winklema,4:53:09,2020-06-22 19:34:52.206140,VG,elk
kfir,23:37:18,2020-06-22 19:34:52.206140,VG,elk
katy,1:41:41,2020-06-22 19:34:52.206140,VG,elk
dudu,6:57:38,2020-06-22 19:34:52.206140,VG,elk
assa,6:28:19,2020-06-22 19:34:52.206140,VG,elk
shais,2:57:47,2020-06-22 19:34:52.206140,VG,elk
yaron,8:34:19,2020-06-22 19:34:52.206140,VG,elk
yair,5:28:35,2020-06-22 19:34:52.206140,VG,elk
henb,3:45:40,2020-06-22 19:34:52.206140,VG,elk
einavsh,19:01:46,2020-06-22 19:34:52.206140,VG,elk
ikudrya,1:36:47,2020-06-22 19:34:52.206140,VG,elk
bar,23:44:56,2020-06-22 19:34:52.206140,VG,elk
leonid,21:08:50,2020-06-22 19:34:52.206140,VG,elk
odahan,13:13:38,2020-06-22 19:34:52.206140,VG,elk
borisg,6:57:52,2020-06-22 19:34:52.206140,VG,elk
dhanan,8:30:30,2020-06-22 19:34:52.206140,VG,elk
apat,17:35:45,2020-06-22 19:34:52.206140,VG,elk
ramim,3:40:32,2020-06-22 19:34:52.206140,VG,elk
mroizma,8:29:03,2020-06-22 19:34:52.206140,VG,elk
carmi,10:42:54,2020-06-22 19:34:52.206140,VG,elk
obeida,4:42:24,2020-06-22 19:34:52.206140,VG,elk
orit,10:29:44,2020-06-22 19:34:52.206140,VG,elk
yilani,8:07:53,2020-06-22 19:34:52.206140,VG,elk
omrim,0:01:35,2020-06-22 19:34:52.206140,VG,elk
stzedek,8:23:14,2020-06-22 19:34:52.206140,VG,elk
ashit,9:25:36,2020-06-22 19:34:52.206140,VG,elk
ahegde,5:30:11,2020-06-22 19:34:52.206140,VG,elk
shantagi,10:21:06,2020-06-22 19:34:52.206140,VG,elk
aguru,11:13:53,2020-06-22 19:34:52.206140,VG,elk
prantick,13:17:04,2020-06-22 19:34:52.206140,VG,elk
sanketh,0:21:37,2020-06-22 19:34:52.206140,VG,elk
aditim,4:57:55,2020-06-22 19:34:52.206140,VG,elk
nimeshik,4:27:05,2020-06-22 19:34:52.206140,VG,elk
dshinde,7:01:30,2020-06-22 19:34:52.206140,VG,elk
praja,4:29:42,2020-06-22 19:34:52.206140,VG,elk
puneetj,2:22:21,2020-06-22 19:34:52.206140,VG,elk
dasari,13:08:42,2020-06-22 19:34:52.206140,VG,elk
rohitr,9:49:41,2020-06-22 19:34:52.206140,VG,elk
kgarg,3:56:13,2020-06-22 19:34:52.206140,VG,elk
sitikant,9:20:49,2020-06-22 19:34:52.206140,VG,elk
satishk,21:10:07,2020-06-22 19:34:52.206140,VG,elk
kumarmo,6:17:19,2020-06-22 19:34:52.206140,VG,elk
pachigol,0:04:47,2020-06-22 19:34:52.206140,VG,elk
rparmer,12:32:56,2020-06-22 19:34:52.206140,VG,elk
patil,4:53:50,2020-06-22 19:34:52.206140,VG,elk
jaffar,7:47:39,2020-06-22 19:34:52.206140,VG,elk
sumandat,15:26:00,2020-06-22 19:34:52.206140,VG,elk
neelu,12:23:40,2020-06-22 19:34:52.206140,VG,elk
mohkuma,13:48:43,2020-06-22 19:34:52.206140,VG,elk
isurupr,1:04:52,2020-06-22 19:34:52.206140,VG,elk
anoopj,23:30:01,2020-06-22 19:34:52.206140,VG,elk
shuk,1:38:10,2020-06-22 19:34:52.206140,VG,elk
soumik,0:51:08,2020-06-22 19:34:52.206140,VG,elk
saloni,14:25:19,2020-06-22 19:34:52.206140,VG,elk
hemantku,10:29:27,2020-06-22 19:34:52.206140,VG,elk
mbasak,9:21:50,2020-06-22 19:34:52.206140,VG,elk
rohkuma,15:45:48,2020-06-22 19:34:52.206140,VG,elk
apal,13:05:22,2020-06-22 19:34:52.206140,VG,elk
pkhapek,16:39:01,2020-06-22 19:34:52.206140,VG,elk
bmondal,6:13:34,2020-06-22 19:34:52.206140,VG,elk
para,15:11:02,2020-06-22 19:34:52.206140,VG,elk
parivep,13:44:31,2020-06-22 19:34:52.206140,VG,elk
pabrol,16:37:46,2020-06-22 19:34:52.206140,VG,elk
dilipc,7:31:03,2020-06-22 19:34:52.206140,VG,elk
tharinda,13:57:22,2020-06-22 19:34:52.206140,VG,elk
sathishs,10:43:47,2020-06-22 19:34:52.206140,VG,elk
bagepal,10:54:28,2020-06-22 19:34:52.206140,VG,elk
roche,15:09:40,2020-06-22 19:34:52.206140,VG,elk
man,11:12:00,2020-06-22 19:34:52.206140,VG,elk
kataria,17:36:06,2020-06-22 19:34:52.206140,VG,elk
ankura,7:01:17,2020-06-22 19:34:52.206140,VG,elk
sandhyar,13:16:11,2020-06-22 19:34:52.206140,VG,elk
meram,4:53:35,2020-06-22 19:34:52.206140,VG,elk
vbt,11:25:38,2020-06-22 19:34:52.206140,VG,elk
mahant,10:33:09,2020-06-22 19:34:52.206140,VG,elk
gho,4:10:05,2020-06-22 19:34:52.206140,VG,elk
malla,9:05:06,2020-06-22 19:34:52.206140,VG,elk
tanmayc,11:20:29,2020-06-22 19:34:52.206140,VG,elk
ppanwar,5:41:56,2020-06-22 19:34:52.206140,VG,elk
mukkavil,9:27:49,2020-06-22 19:34:52.206140,VG,elk
hardika,5:35:17,2020-06-22 19:34:52.206140,VG,elk
rahana,11:18:00,2020-06-22 19:34:52.206140,VG,elk
veedhoor,11:57:35,2020-06-22 19:34:52.206140,VG,elk
suthar,0:07:21,2020-06-22 19:34:52.206140,VG,elk
vravi,13:25:46,2020-06-22 19:34:52.206140,VG,elk
mit,4:11:45,2020-06-22 19:34:52.206140,VG,elk
kasuns,7:34:13,2020-06-22 19:34:52.206140,VG,elk
gunt,10:40:49,2020-06-22 19:34:52.206140,VG,elk
vijaysp,7:18:17,2020-06-22 19:34:52.206140,VG,elk
anson,6:59:50,2020-06-22 19:34:52.206140,VG,elk
shellyg,12:30:23,2020-06-22 19:34:52.206140,VG,elk
kothakot,13:23:34,2020-06-22 19:34:52.206140,VG,elk
shash,23:20:54,2020-06-22 19:34:52.206140,VG,elk
madansa,8:09:06,2020-06-22 19:34:52.206140,VG,elk
muk,7:04:24,2020-06-22 19:34:52.206140,VG,elk
konki,4:24:27,2020-06-22 19:34:52.206140,VG,elk
manojsm,10:48:29,2020-06-22 19:34:52.206140,VG,elk
anjanab,6:40:37,2020-06-22 19:34:52.206140,VG,elk
beg,11:03:08,2020-06-22 19:34:52.206140,VG,elk
hasitha,15:56:20,2020-06-22 19:34:52.206140,VG,elk
areddy,4:53:28,2020-06-22 19:34:52.206140,VG,elk
chakraw,8:47:55,2020-06-22 19:34:52.206140,VG,elk
ssingla,10:45:23,2020-06-22 19:34:52.206140,VG,elk
rsing,2:50:57,2020-06-22 19:34:52.206140,VG,elk
nkuma,10:48:56,2020-06-22 19:34:52.206140,VG,elk
ashi,10:56:08,2020-06-22 19:34:52.206140,VG,elk
sudharsh,10:48:28,2020-06-22 19:34:52.206140,VG,elk
ojha,2:46:54,2020-06-22 19:34:52.206140,VG,elk
annem,13:16:38,2020-06-22 19:34:52.206140,VG,elk
madhudi,7:02:14,2020-06-22 19:34:52.206140,VG,elk
sumitk,7:21:06,2020-06-22 19:34:52.206140,VG,elk
santosk,9:16:02,2020-06-22 19:34:52.206140,VG,elk
navneet,9:50:03,2020-06-22 19:34:52.206140,VG,elk
kiranjoy,11:24:01,2020-06-22 19:34:52.206140,VG,elk
kaushikg,2:47:17,2020-06-22 19:34:52.206140,VG,elk
bmandal,12:28:19,2020-06-22 19:34:52.206140,VG,elk
sah,10:45:40,2020-06-22 19:34:52.206140,VG,elk
maryt,11:08:15,2020-06-22 19:34:52.206140,VG,elk
vishnuvr,8:02:45,2020-06-22 19:34:52.206140,VG,elk
avishal,9:35:01,2020-06-22 19:34:52.206140,VG,elk
kotesani,12:15:13,2020-06-22 19:34:52.206140,VG,elk
