User,WorkingHours,@timestamp,BU,type
harishkr,8:16:19,2020-06-22 19:34:52.206140,FIN,elk
mit,4:11:45,2020-06-22 19:34:52.206140,FIN,elk
anson,6:59:50,2020-06-22 19:34:52.206140,FIN,elk
deekshab,4:49:01,2020-06-22 19:34:52.206140,FIN,elk
shash,23:20:54,2020-06-22 19:34:52.206140,FIN,elk
muk,7:04:24,2020-06-22 19:34:52.206140,FIN,elk
madhugj,13:18:21,2020-06-22 19:34:52.206140,FIN,elk
areddy,4:53:28,2020-06-22 19:34:52.206140,FIN,elk
rsing,2:50:57,2020-06-22 19:34:52.206140,FIN,elk
nkuma,10:48:56,2020-06-22 19:34:52.206140,FIN,elk
anilsing,4:50:40,2020-06-22 19:34:52.206140,FIN,elk
ashi,10:56:08,2020-06-22 19:34:52.206140,FIN,elk
sumitk,7:21:06,2020-06-22 19:34:52.206140,FIN,elk
niranjr,11:39:00,2020-06-22 19:34:52.206140,FIN,elk
sah,10:45:40,2020-06-22 19:34:52.206140,FIN,elk
tek,9:03:08,2020-06-22 19:34:52.206140,FIN,elk
sravanth,2:16:06,2020-06-22 19:34:52.206140,FIN,elk
govardha,7:11:30,2020-06-22 19:34:52.206140,FIN,elk
yke,12:45:49,2020-06-22 19:34:52.206140,FIN,elk
annu,6:50:49,2020-06-22 19:34:52.206140,FIN,elk
swarnav,4:57:20,2020-06-22 19:34:52.206140,FIN,elk
chilaka,11:51:17,2020-06-22 19:34:52.206140,FIN,elk
bamukesh,11:16:27,2020-06-22 19:34:52.206140,FIN,elk
vang,7:18:54,2020-06-22 19:34:52.206140,FIN,elk
ksehjpal,9:04:08,2020-06-22 19:34:52.206140,FIN,elk
sanchan,7:08:54,2020-06-22 19:34:52.206140,FIN,elk
rra,6:18:45,2020-06-22 19:34:52.206140,FIN,elk
sahils,12:57:21,2020-06-22 19:34:52.206140,FIN,elk
shivag,10:04:12,2020-06-22 19:34:52.206140,FIN,elk
sing,11:24:03,2020-06-22 19:34:52.206140,FIN,elk
shirleyv,8:13:21,2020-06-22 19:34:52.206140,FIN,elk
mmahesh,12:09:03,2020-06-22 19:34:52.206140,FIN,elk
kasi,9:59:12,2020-06-22 19:34:52.206140,FIN,elk
dama,6:25:52,2020-06-22 19:34:52.206140,FIN,elk
sivakj,9:29:40,2020-06-22 19:34:52.206140,FIN,elk
sujits,10:09:08,2020-06-22 19:34:52.206140,FIN,elk
