items,@timestamp,type,network_device_type
cn30-c3560g-console.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
cn45-console-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
se80-raritan-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
in19-c3750-ILO-3.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
in09-console.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
indc-console-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
in19-c3750-ILO-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
in7b-c2960x-ilo-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
in7b-c2960x-ilo-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
am04-c3560-console,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_IP_MGMT
fr65-hw-switch,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
ru20-c3650-lab,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
in01-lab-SG-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
tw52-dca-lab-sw.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
IN09-c2960x-ZEBU.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
de06-c2960x-lab3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
pt02-c3560-secip-lab.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
cn45-c2960x-lab-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
cn45-c2960x-lab-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
jp01-c3560-training-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
jp01-c3560g-training.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
in19-c3560-trng-new.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_LAB
